wikitree-44087-11-11-13-18-22	국회 여성가족위원회 전희경 의원(자유한국당)이 20일 여가부로부터 제출받은 자료에 따르면 정부가 A씨처럼 성범죄자 주소를 허위로 상장한 이후 최근 5년 만에 13건이 신고됐다.	전희경	11	13	자유한국당	18	22	인물:소속단체
wikitree-73715-6-0-6-8-10	"현대엔지니어링의 한 관계자는 ""신희망학교 1호""라고 말했다. 9번은 왕마마을 학생들에게 일반고 강좌뿐만 아니라 중학교까지 제공해 10% 안팎의 입학률을 높일 것으로 예상된다."	현대엔지니어링	0	6	관계자	8	10	단체:구성원
wikipedia-2828-36-104-107-36-38	참여연대는 재임 중 이건희 회장과 삼성에버랜드가 참여한 소송을 담당하는 판사로, 이재용 회장은 2005년 2월 은퇴해 같은 해 3월 삼성전자 부사장으로 이전했고, 서우정 삼성구조본부 부회장도 지난해 12월 서울지검에 연루된 삼성 CB 불법 기부 사건에 참여했다.	삼성전자	104	107	이건희	36	38	관계_없음
wikitree-51882-6-21-22-38-40	앞서 20일 국내 주요 매체들은 아이폰 교통카드 기능이 애플의 새로운 운영체계 iOS13 기능으로 지원된다고 보도했다.	애플	21	22	아이폰	38	40	단체:제작
wikipedia-26683-63-38-39-10-11	'사랑'은 1부와 2부를 결합할 수 있는 단서를 하나 제공하고, 말러는 키워드 '러브'에 집중했다.	말러	38	39	2부	10	11	관계_없음
wikitree-64555-1-6-8-10-12	김종대 정의당 의원이 5일 국회에서 열린 국방위 전체회의에서 국방부 장관에게 군견 사유재산의 가치를 두 배로 늘려달라고 요청했다.	김종대	6	8	정의당	10	12	인물:소속단체
wikipedia-5503-37-14-16-0-1	이삭은 그를 좋아했고, 리브가는 제이콥을 더 좋아하게 되었다	리브가	14	16	이삭	0	1	관계_없음
wikitree-7402-0-0-1-10-10	정부가 5일 대북 검역마스크를 지원했다는 일부 언론 보도와 관련해 '가짜뉴스'로 규정하고 법적 대응 정책을 밝혀 민감한 반응을 보였다.	정부	0	1	마	10	10	관계_없음
wikipedia-12267-39-56-57-54-54	"데이비스는 이날 밤 해군의 성공에서 ""많은 좋은 예측과 이라크 레이더와 구성 부대의 우수성""이 두 가지 중요한 요인이라고 기록에 적었다."	해군	56	57	밤	54	54	관계_없음
wikitree-56747-10-0-0-7-9	시는 관광객 수를 늘리기 위해 중앙정부와 한국관광공사와 함께 추진하는 데 주력하고, 크루즈 전용 단말기도 설치할 예정이다.	시	0	0	관광객	7	9	관계_없음
wikipedia-12307-7-17-19-24-28	당시 LG는 김태원, 김용수, 이상훈 등 1990년대를 지배했던 투수들이 대거 은퇴하거나 해외로 진출했기 때문에 마운드 재건이 절실했다.	이상훈	17	19	1990년	24	28	관계_없음
wikipedia-24325-223-149-152-144-146	당시 이 단체가 부활절운동을 주도했다는 의혹이 뉴페이스당이었던 것은 영국 정부, 아일랜드 국민까지 나왔고, 1918년 총선에서는 뉴페인이 국민들의 압도적인 지지로 승리를 거둔 뒤 영국의회를 무시하고 12월 12일 더블린에서 아르바이	아일랜드	149	152	더블린	144	146	관계_없음
wikipedia-3787-293-21-25-127-129	8월 29일 오스만 궁전은 런던 조약 조항을 공식 거부했고, 영국과 프랑스 각 지중해 함대의 최고사령관인 에드워드 쿠르드린턴 제군장과 헨리 드 리니 제군 제군은 아르고즈 베이로 항해해 HMS 아시아 호주에서 그리스	런던 조약	21	25	그리스	127	129	관계_없음
wikitree-57938-1-30-34-4-6	"오진원 연구원은 ""반면 카드수수료 인하와 네이버, GS홈쇼핑의 가맹점 이탈에도 불구하고 상반기 영업이익은 전년 대비 6.2% 증가한 404억원을 기록했다""고 설명했다. 신규 프랜차이즈와 온라인 VAN 성장, 자회사 KFC 실적 회복 등을 적극 확보한 결과다."	GS홈쇼핑	30	34	연구원	4	6	관계_없음
wikitree-29260-0-21-25-30-32	베이커리 브랜드 파리바게뜨를 운영하는 SPC그룹(회장 허영인) 파리 크라상이 프랜차이즈 업계 최초로 공유성장몰을 선보이고 중소기업 상생을 강화한다.	SPC그룹	21	25	허영인	30	32	단체:구성원
wikipedia-8944-0-122-125-106-109	대한공항(한국공항, 대한항공서비스)은 항공기 지상어업, 화물 적재,하역, 항공화물 운항, 비행기 정비, 기체 정비 등 서비스를 제공하기 위해 설립된 한진그룹 계열사로, 최대주주는 한국항공사(보유지분의 59.54%)다.	대한항공	122	125	한진그룹	106	109	관계_없음
wikipedia-29762-44-21-23-14-16	1967년 당시 윤보선 야당 대통령 후보를 지지하며 전국을 비판한다. 고상만이 기록한 책 '장준하, 정정이 녹음한'에서도 이야기가 거론된다.	윤보선	21	23	대통령	14	16	인물:직업/직함
wikitree-51370-3-41-45-19-21	"박재규 북한대학원대학원 창립자도 ""30년 전인 1989년 경남대학교 행정학원 내에 북한학과를 개설했을 때 우리나라에서 가장 우수하고 모델인 경남도 대학원을 개설하면서 같은 것을 우려하는 사람들이 많았다""고 말했다."	경남대학교	41	45	박재규	19	21	단체:구성원
wikipedia-20026-3-50-52-80-82	이후 디포티보 라코르나(1995∼1996), 일본 라조 바이아카노(11996-1997), 메리다(1987-1988), 컴포스텔라(1908-11999), 이와타(197-2000), J리그 주빌로, 프바 HNK 하이덕 플라이트(2001∼2002) 등에서 선수로 활약하며 하위 스페인 리그 팀을 통해 은퇴했다.	메리다	50	52	999	80	82	관계_없음
wikipedia-10347-227-62-64-23-25	운구는 여영국 창원시의원과 이정미 의원, 심상정 의원 등이 주최해 방문객들이 과열됐고, 부인 김지선 전 정의당 고문이 압박을 받고 나섰다.	정의당	62	64	이정미	23	25	관계_없음
wikitree-34484-1-6-8-0-4	성일종 자유한국당 의원(충남 서산,태안)은 지난주 서산시 서석동 구 기상현장에서 국립환경연구원 산하 충청권 대기환경 연구소가 문을 열었다고 24일 밝혔다.	성일종	6	8	자유한국당	0	4	인물:소속단체
wikitree-302-11-0-1-19-20	KT는 이번 정기주주총회부터 주주중심 경영을 강화하고 주주편의성을 높이기 위해 전자투표 시스템을 도입했다.	KT	0	1	주주	19	20	단체:주주
wikipedia-27725-3-23-25-29-31	연개소문은 북한 목욕탕인 고연수와 남부 욕실인 고혜진, 고구려와 말갈에서 15만여명의 혼성군이 안시를 구하기 위해 지원했다.	고혜진	23	25	고구려	29	31	관계_없음
wikipedia-8093-5-0-2-10-12	남창희는 1999년부터 KAIST 물리학에서 활동하면서 창의적인 연구 프로젝트를 수행하고 연구사업을 도약하기 위해 적절한 엑스레이 연구팀을 시작으로 2012년 성공적으로 사업을	남창희	0	2	물리학	10	12	인물:소속단체
wikipedia-8446-19-24-26-12-16	"정태옥 자유한국당 대변인은 2018년 6월 7일 ""이혼하면 부천에 가고, 죽으면 인천이 가겠다""며 지역 논란을 불러일으켰다."	정태옥	24	26	자유한국당	12	16	인물:소속단체
wikitree-49480-0-10-12-0-4	인천 서구(구청장 이재현)가 기초생활보장 수급자 가운데 지속적으로 발생한 외로운 사망에 신속한 후속 지원 서비스를 제공하는 활발한 대응으로 주택 소유자와 유족들에게 만족감을 주어 신뢰할 수 있는 복지행정을	이재현	10	12	인천 서구	0	4	인물:소속단체
wikipedia-28377-23-0-4-30-31	일본 정부는 후쿠시마 최초 원전 20㎞ 이내에 주민들에게 대피를 권고했고, 주민은 20∼30㎞ 내에서 자발적으로 대피하라고 조언했다.	일본 정부	0	4	주민	30	31	관계_없음
wikipedia-20149-79-0-1-18-23	페텔이 독일 알롱소를 막았고, 8위 야노 트룰리에 이어 또 다른 포인트를 얻었다.	페텔	0	1	야노 트룰리	18	23	관계_없음
wikipedia-26135-11-81-86-58-61	특히 2002년 아프리카 국가대표컵에서 시민유통 유니폼을 입고 우승을 시도한 뒤 2012년 국제축구연맹(FIFA) 월드컵에서는 이를 입으려 했으나 규정 위반이라는 이유로 반대를 받았고 유통 셔츠와 함께 행사에 참가했다.	국제축구연맹	81	86	FIFA	58	61	단체:별칭
wikitree-12901-3-79-81-39-42	"천 대표는 ""지난 총선에서 광주,호남 등 전국의 많은 국민들이 국민의당에 압도적인 지지를 보내며 대응했다""며 ""그동안 안철수 대표가 잘 알려진 바른정당과의 과도한 통합을 추진해 국민 기대를 무너뜨렸다""고 말했다."	안철수	79	81	국민의당	39	42	인물:소속단체
wikipedia-4944-8-61-64-69-71	현진군, 뮤지션 현제명, 현승종 국무총리, 현오석 부총리 겸 기획재정부 장관, 현영원 현대상선 회장, 현정은 현대그룹 회장과 현재현 통양그룹 현태현, 현명관 한국마사회 현경주,현기환,현애자,현경병,카이스트 교수, 현용진 서울대 현택환, 현주엽 농구감독관, 야구선수, 걸그룹 오마이걸 등이 있다.	현대그룹	61	64	현정은	69	71	단체:구성원
wikitree-21396-6-0-2-4-5	"유진섭 시장은 ""성적이 우수한 정읍의 위상을 높이는 데 주된 역할을 하고 있는 스포츠 그룹은 우리 도시의 큰 자존심""이라고 말했다."	유진섭	0	2	시장	4	5	인물:직업/직함
wikipedia-29668-13-193-195-0-4	1990년 알래스카는 처음으로 출마권을 취득했지만 정당에 집중하면서 미국 정치체제에 맞는 방법, 녹색통신위원회가 정당인 방식, 정당이 녹색운동에 어떻게 관여하는지 등의 문제를 겪었고, 이를 해결하기 위해 1991년 녹색공통위로부터 '녹색,녹색당 미국'으로 개명됐다.	녹색당	193	195	1990년	0	4	관계_없음
wikipedia-160-10-4-5-12-13	그러나 봉기는 심배를 옹호했고 심배는 사무실에 남을 수 있었다.	봉기	4	5	심배	12	13	인물:동료
wikipedia-1762-34-12-14-6-10	"""사고 당일 장제원 자유한국당 수석대변인은 ""대형 화재가 발생한 상황에서 소방당국의 초기 대응이 미흡했다는 언론 보도가 있었다""""며 하루 뒤 페이스북을 비판하며 ""당국과 정부는 시즌마다 변화 없이 재난에 노출되는 안전한 사각지대에서 생활하게 한다""""고 지적했다."""	장제원	12	14	자유한국당	6	10	인물:소속단체
wikitree-38086-1-0-2-49-50	고흥군이 주최하고 고흥군체육회가 주최한 이번 행사는 축구,배구,야구선수 등 1500여명의 선수와 가족이 함께 했으며, 승리를 위해 뛰기보다는 좋은 경쟁을 펼치며 친선관계를 맺었고, 가족들의 뜨거운 응원경기가 경기를 떠나 또 다른 즐거움을 선사했다.	고흥군	0	2	선수	49	50	관계_없음
wikitree-50720-6-0-2-52-54	김현우 앵커와 결혼 신고를 한 이여진은 현재 KBS 부산종합국과 뉴스Y를 통해 SBS 기상사로 활동하고 있다.	김현우	0	2	SBS	52	54	관계_없음
wikitree-30319-3-0-4-9-11	청주동물원은 김 수의사의 남극 활동으로 야생동물 보전과 성장을 위한 연구에 기여할 것으로 보이며, 향후 해양동물 전시(펭귄 등)를 준비할 수 있는 근거가 될 전망이다. )	청주동물원	0	4	수의사	9	11	관계_없음
wikipedia-18022-13-18-20-29-30	그는 1991년 터키 국회의원으로서는 처음으로 코르디 지역에서 복지당 후보가 되어 95년까지 의원을 지냈다.	복지당	18	20	터키	29	30	단체:본사_국가
wikitree-35226-0-0-4-9-11	하이트진로(대표 김인규)는 지난 4월 뉴트로 콘셉트로 출시한 진로의 광고 캠페인이 2019 대한민국광고대상 디자인 부문에서 금상을 수상했다고 21일 밝혔다.	하이트진로	0	4	김인규	9	11	단체:구성원
wikitree-30879-18-36-41-44-53	모리뉴는 지난 10월 스페인 '마르카'와의 인터뷰에서 리오넬 메시와 크리스티아누 호날두보다 역사상 최고의 선수로 호남호를 칭찬했다.	리오넬 메시	36	41	크리스티아누 호날두	44	53	관계_없음
wikitree-15961-0-0-3-13-15	LVMH그룹 대표 프랑스 브랜드 '젠조'가 대표적인 향수 '플라워 비건조' 출시 20주년을 맞아 새로운 향을 선보인 '플로워 빅엔조 포피 부크'를 출시했다.	LVMH	0	3	프랑스	13	15	단체:본사_국가
wikitree-4994-2-17-21-41-42	12일 시청률 조사업체 닐슨코리아에 따르면 '슬림 닥터 라이프' 1회는 케이블과 IPTV, 위성을 통합한 유료 플랫폼에서 평균 6.3%, 최대 8.3%를 기록하며 1위를 차지했다. 지상파 방송사를 포함한 모든 채널에서 수요일부터 목요일까지 1일이다.	닐슨코리아	17	21	1회	41	42	관계_없음
wikitree-18832-5-11-14-39-42	정원재 우리카드 사장과 조운행 한국종합금융그룹 사장, 김정기 우리은행 사업지원본부장(부사장) 등이 후보로 나선다.	우리카드	11	14	우리은행	39	42	관계_없음
wikipedia-9790-9-17-19-4-8	그러나 4세기부터는 기독교의 성경과 전통을 바탕으로 인정받은 기념식에서도 이마와 가슴에 작은 십자가를 그리는 전통이 있었고, 13세기에는 서구사회의 현재의 십자 상징이 시작된 것으로 보인다.	기독교	17	19	4세기부터	4	8	관계_없음
wikitree-47613-1-19-21-8-10	이날 행사에는 문재인 대통령의 부인 김정숙 여사가 청주공예비엔날레 개막식에 현직 총장 부인으로는 처음으로 참석했다.	김정숙	19	21	문재인	8	10	인물:배우자
wikitree-31762-17-0-2-16-19	공민지가 2009년 2NE1 멤버로 데뷔했다.	공민지	0	2	2NE1	16	19	인물:소속단체
wikitree-23767-3-29-30-8-9	공개된 영상은 한국 경제의 중심에 있는 채이헌, 허재재, 이혜준에 대한 강조로 시작됐다.	허재	29	30	한국	8	9	인물:출신성분/국적
wikitree-74619-1-31-33-73-78	'문재인', '박근혜' 등 이오장(67) 전,현직 대통령이 7월호에 발표한 '이낙연(국무총리)', 이해찬(더불어민주당), '황교안(자유한국당 대표)' 등은 모두 시의 제목으로 실명을 취했다.	문재인	31	33	더불어민주당	73	78	관계_없음
wikitree-34521-5-40-42-44-45	이 영상에는 경기가 끝난 뒤 코트를 떠나는 젊은 여자 팬이 KCC 선수들에게 라커룸으로 하이파이브를 부탁하는 모습이 담겼다.	KCC	40	42	선수	44	45	관계_없음
wikipedia-29807-9-17-21-24-30	2010년 이사회 결의안에 따르면 SK에너지는 SK이노베이션을 모회사로 나눠 4개 자회사인 SK일반화학, SK루브리컨츠로 나눈다.	SK에너지	17	21	SK이노베이션	24	30	단체:모회사
wikipedia-23939-41-44-46-6-8	설립 당시 제19대 정의당 의원은 노회찬(서울노원병원), 심상정(경기도 고양덕양), 강동원(남원, 전남 순창), 김제남(종합대표), 박원석(종교대표) 서기호(비대위), 정진후(제14대표)로 이어졌지만 2013년 2월 14일 노호찬 공동대표가 삼성X파일 사건으로 통신비밀보호법 위반 혐의로 징역 4개월을 선고받았다.	심상정	44	46	정의당	6	8	인물:소속단체
wikitree-23547-0-0-2-33-38	문재인 대통령 경제산업특별보좌관을 지낸 김성진 더불어민주당 예비후보가 6일 김영도 노조위원장 등 노조 관계자들을 만나 최근 해외 생산라인 이전을 발표한 위니아대우 광주 현장에서 노동자 고용유지에 대한 의견을 듣고 있다.	문재인	0	2	더불어민주당	33	38	인물:소속단체
wikitree-20408-6-3-5-8-10	특히 해남군은 지난해 성과를 바탕으로 2020년 각 부서별 성과에 대한 전략 목표 37개를 정하고, 이를 달성하기 위해 군이 총력을 기울일 계획이다.	해남군	3	5	지난해	8	10	관계_없음
wikipedia-26342-0-27-29-13-16	김현철(김현철,~)이 제14대 대한민국 사장 김영삼의 둘째 아들이다.	김영삼	27	29	대한민국	13	16	인물:출신성분/국적
wikipedia-29839-223-51-58-6-9	호날두는 결승에서 유벤투스와 맞붙은 20분 득점했지만 전반 27분 마리오 만주키치가 득점을 올렸다.	마리오 만주키치	51	58	유벤투스	6	9	관계_없음
wikipedia-19805-10-47-49-20-27	메드베데프의 후임으로 있는 블라디미르 푸틴 러시아 대통령이 시구를 아나톨리 세르두코프 전 국방부 장관의 후계자로 임명했다.	러시아	47	49	블라디미르 푸틴	20	27	단체:구성원
wikitree-30816-0-34-36-30-32	8일 오후 전북 익산 원광대 성산기념관에서 열린 정의당 권태홍 사무총장 출판식에 참석한 강기갑 전 의원이 연설을 하고 있다.	권태홍	34	36	정의당	30	32	인물:소속단체
wikipedia-10347-235-26-28-10-13	김성태 자유한국당 원내대표와 김진태 의원이 노회찬 전 비서관실 취업에서 특혜 의혹을 제기하고 있다.	노회찬	26	28	원내대표	10	13	관계_없음
wikipedia-14840-0-35-41-55-58	"""OK K.O.!"" 내일의 히어로'는 이안 존스쿠티가 기획한 미국 텔레비전 애니메이션으로 카툰 네트워크에서 방송됐다."	카툰 네트워크	35	41	텔레비전	55	58	관계_없음
wikipedia-434-9-43-47-0-2	그는 김영삼과 관계를 맺고 통일민주당 연구소에서 일했으며, 1988년 경기도 안양에서 제13대 총선에 출마한 뒤 13번째 국회의원으로 당선됐다.	통일민주당	43	47	김영삼	0	2	단체:구성원
wikipedia-2552-0-2-5-13-17	세인트 도미니코(8월 8일∼8월 6일)는 스페인에서 열리는 도메니코 콘퍼런스의 기독교 사제자이자 창립자이다.	도미니코	2	5	8월 8일	13	17	인물:출생_일시
wikitree-25323-1-4-6-14-16	적발된 김성준(55) 전 SBS 앵커가 재판에 넘겨졌다.	김성준	4	6	SBS	14	16	인물:소속단체
wikitree-16079-0-0-2-43-49	이용섭 광주시장이 4일 오전 11시 40분께 긴급 기자회견을 열고 제16회 신형 코로나바이러스를 확인한 환자들에 대한 진술을 발표했다.	이용섭	0	2	코로나바이러스	43	49	관계_없음
wikipedia-13180-4-15-23-106-107	그는 2006년 10월 임명된 중앙선거관리위원회 위원을 지낸 뒤 2010년부터 2020년까지 법무법인 화우의 대표 변호사를 역임한 뒤 공직에서 사퇴하고 있지만, 2010년 이후 대한상공회의소 변호인과 법률회사 화우 변호관으로 활동해 왔다.	중앙선거관리위원회	15	23	대표	106	107	관계_없음
wikipedia-25967-177-18-21-13-15	나머지 바른정당 의원들이 안철수 국민의당에 합류해 바른미래당을 출범시켰지만 제7회 전국동시지방선거에서 사망하기 위해 고군분투하며 자유한국당으로 밀려나면서 당도 성장하지 못했다.	국민의당	18	21	안철수	13	15	단체:구성원
wikitree-73849-4-29-32-8-10	이날 행사에는 한종현 동아소홀딩스 대표, 최호진 동아제약 사장, 엄대식 동아시아 ST 회장 등 동아 소그룹 임직원들도 함께 걸어 참가자들을 응원했다.	동아제약	29	32	한종현	8	10	관계_없음
wikitree-68808-21-47-47-19-21	"그는 이를 통해 ""일본에 대해서는 맹세하고 친일인 문재인 대통령에게는 진정한 가정""이라며 ""(민 회장은) 모욕과 굴욕의 선구자""라고 비판했다."	민	47	47	문재인	19	21	관계_없음
wikitree-30784-0-3-6-11-12	그룹 트와이스 멤버 정연(유정연,23)이 지효의 부상에 대해 팬들에게 이야기했다.	트와이스	3	6	정연	11	12	관계_없음
wikitree-48868-0-0-4-9-11	서정대학교(총장 김홍용) 유아교육과 김시찬 교수가 21일부터 11월 8일까지 극동갤러리에서 '해피패밀리'를 주제로 조형전을 개최한다.	서정대학교	0	4	김홍용	9	11	단체:구성원
wikipedia-26995-60-111-113-9-11	알 이티하드와의 AFC 챔피언스리그 1라운드 원정 경기에서 3대 1로 승리하며 결승 홈경기 2라운드에서 1골을 잃었지만 0대 5로 패해 준우승을 마쳤고 K리그 3연패를 이끌었던 차경복이 사퇴했다.	K리그	111	113	AFC	9	11	관계_없음
wikipedia-7084-241-18-22-13-15	전두환 의원은 1987년 7월 10일 민주정의당 대통령직을 사퇴한 뒤 민주당 2대 대표로 취임했다.	민주정의당	18	22	전두환	13	15	단체:구성원
wikitree-44216-5-10-12-15-17	이날 샘 햄밍턴이 벤틀리와 윌리엄을 데리고 이영자를 찾았다.	벤틀리	10	12	윌리엄	15	17	관계_없음
wikitree-73808-5-12-14-0-2	김성준 SBS 간판앵커가 파문을 일으키자 과거 김 위원장의 발언은 인터넷 커뮤니티에서 주목을 받았다.	김성준	12	14	SBS	0	2	인물:소속단체
wikitree-35280-11-70-72-50-55	반면 김 위원장이 공식 출마할 경우 전남 나주와 화순 21대 총선은 최근 더불어민주당에 입당한 손금주, 신정훈 현 민주당 지역위원장 사이에서 치열한 3자 경쟁이 예상된다.	신정훈	70	72	더불어민주당	50	55	인물:소속단체
wikipedia-10542-4-0-1-7-8	무 왕의 첫 아들로 태어나 632년(무왕 33년) 교도소에서 수감됐다.	무왕	0	1	아들	7	8	인물:자녀
wikipedia-25967-175-15-17-77-81	박근혜 당시 박 대표와 최순실 대문 탄핵을 둘러싼 친박계와 비박계의 갈등이 불거진 뒤 새누리당은 탄핵 중심인 자유한국당으로 나뉘었다.	박근혜	15	17	자유한국당	77	81	인물:소속단체
wikipedia-27034-41-23-25-39-44	외계인이자 지구를 위해 싸우는 히어로 슈퍼맨이 가장 사랑하는 사람은 로이스 레인이고, 지미 올슨이 최측근이지만 배트맨이 목숨을 남긴 사람이다.	슈퍼맨	23	25	로이스 레인	39	44	인물:동료
wikitree-54596-1-0-2-4-6	"원민석 연구원은 이어 ""참고로 2분기 정기 수리 기회비는 총 1,000억원(석유화학 윤활유 정제비 550억원)이었다""고 덧붙였다."	원민석	0	2	연구원	4	6	인물:직업/직함
wikitree-57380-2-91-96-74-74	이날 기부한 쌀은 지난 8월 16일 문면동 행정복지센터를 통해 '순천 몰가강공원' 모델하우스 개관을 기념해 필요한 이웃들을 돕기 위해 150세대에게 기부됐다.	행정복지센터	91	96	쌀	74	74	관계_없음
wikipedia-19389-64-80-82-0-8	'임시지원병원윤리위원회'는 1943년 11월 경상도가 주최한 고원훈, 이광수, 조병상, 한상룡 등과 함께 후반기 위원으로 활동해 응원병원 시스템을 홍보하고 추천했다.	이광수	80	82	1943년 11월	0	8	관계_없음
wikipedia-3761-5-42-44-15-22	블라디미르 푸틴 러시아 대통령이 2018년 12월 26일 모스크바에서 러시안 군사참모총장 산하 국방통제센터를 방문해 새로운 초음파 크루즈 미사일 '아방가르드' 발사를 직접 관찰했다.	러시아	42	44	블라디미르 푸틴	15	22	단체:구성원
wikitree-34699-2-12-14-5-7	사진 속에는 정우성과 이정재가 남성 배우를 위한 트로피를 인증했다.	이정재	12	14	정우성	5	7	인물:동료
wikitree-34974-4-0-2-5-13	강진군은 지난 7월 20일 강진농협중앙회 팔머시장 내 지역 식품직매장을 일시적으로 개점하고 본격적인 직거래에 들어갔다.	강진군	0	2	지난 7월 20일	5	13	관계_없음
